date,1001A,1002A,1003A,1004A,1005A,1006A,1007A,1008A,1009A,1010A,1011A,1012A,1013A,1014A,1015A,1016A,1017A,1018A,1019A,1020A,1021A,1023A,1024A,1025A,1026A,1027A,1028A,1029A,1030A,1031A,1032A,1033A,1034A,1035A,1036A,1037A,1038A,1039A,1040A,1041A,1042A,1043A,1044A,1045A,1046A,1047A,1048A,1049A,1050A,1051A,1052A,1053A,1054A,1055A,1056A,1057A,1058A,1059A,1060A,1061A,1062A,1063A,1064A,1065A,1066A,1067A,1068A,1069A,1070A,1071A,1072A,1073A,1074A,1075A,1076A,1077A,1078A,1079A,1080A
20151216,6.086956521739131,5.217391304347826,6.565217391304348,6.0,7.173913043478261,7.3478260869565215,6.6521739130434785,7.818181818181818,6.85,11.478260869565217,6.6521739130434785,7.217391304347826,,8.304347826086957,9.681818181818182,10.409090909090908,13.08695652173913,16.17391304347826,11.043478260869565,,9.608695652173912,16.652173913043477,9.727272727272727,9.73913043478261,11.91304347826087,13.391304347826088,,11.304347826086957,15.217391304347826,12.478260869565217,6.086956521739131,14.695652173913043,13.652173913043478,14.130434782608695,18.608695652173914,23.347826086956523,13.304347826086957,25.73913043478261,31.08695652173913,19.347826086956523,13.869565217391305,10.409090909090908,14.782608695652174,11.043478260869565,8.956521739130435,24.666666666666668,31.88235294117647,31.17391304347826,20.25,20.391304347826086,15.869565217391305,18.82608695652174,27.565217391304348,20.652173913043477,20.565217391304348,25.08695652173913,7.956521739130435,7.0625,7.217391304347826,17.73913043478261,14.130434782608695,18.652173913043477,7.304347826086956,18.347826086956523,10.272727272727273,13.521739130434783,13.130434782608695,19.47826086956522,13.608695652173912,23.0,36.47826086956522,31.565217391304348,22.695652173913043,30.869565217391305,26.52173913043478,12.695652173913043,32.65217391304348,11.434782608695652,8.173913043478262
20151217,56.21052631578947,36.47826086956522,55.52173913043478,56.095238095238095,50.78260869565217,59.95652173913044,65.0,46.82608695652174,44.17391304347826,57.130434782608695,47.1,79.43478260869566,,39.86363636363637,46.26086956521739,32.78260869565217,36.82608695652174,36.34782608695652,48.34782608695652,,31.956521739130434,47.30434782608695,36.130434782608695,23.47826086956522,34.285714285714285,44.04347826086956,,60.26086956521739,44.77272727272727,53.904761904761905,66.35,69.95,34.26086956521739,16.11764705882353,36.95652173913044,54.130434782608695,33.869565217391305,52.95652173913044,56.69565217391305,38.91304347826087,20.652173913043477,32.0,24.0,17.869565217391305,25.82608695652174,61.30434782608695,91.21739130434783,101.0,69.21739130434783,109.1304347826087,149.3913043478261,108.1304347826087,115.0,103.82608695652173,146.65217391304347,40.608695652173914,20.956521739130434,25.82608695652174,14.08695652173913,24.47826086956522,27.608695652173914,37.52173913043478,33.857142857142854,37.47826086956522,17.391304347826086,58.17391304347826,50.78260869565217,58.869565217391305,50.43478260869565,56.30434782608695,45.08695652173913,49.73913043478261,61.47826086956522,80.08695652173913,83.21739130434783,56.30434782608695,76.6086956521739,49.391304347826086,44.91304347826087
20151218,64.66666666666667,29.363636363636363,65.08333333333333,64.58333333333333,72.5,59.91304347826087,69.34782608695652,43.95652173913044,43.916666666666664,38.388888888888886,71.375,67.36363636363636,,80.875,95.16666666666667,72.08333333333333,83.54166666666667,73.58333333333333,98.25,,80.66666666666667,91.25,88.625,68.91666666666667,74.75,97.5,,100.25,108.3913043478261,74.79166666666667,86.29166666666667,147.95833333333334,73.375,30.23076923076923,87.125,104.79166666666667,85.45833333333333,116.83333333333333,106.125,107.70833333333333,33.833333333333336,47.25,45.208333333333336,37.208333333333336,37.291666666666664,84.66666666666667,110.6,75.875,116.25,144.04166666666666,218.125,168.875,191.33333333333334,212.20833333333334,183.08333333333334,35.875,23.291666666666668,27.333333333333332,14.625,22.125,46.041666666666664,59.75,51.958333333333336,54.958333333333336,34.0,115.875,101.16666666666667,117.29166666666667,114.375,113.70833333333333,85.625,105.08333333333333,131.875,128.41666666666666,127.45833333333333,109.58333333333333,129.95833333333334,108.20833333333333,92.25
20151219,134.20833333333334,85.33333333333333,136.5,125.95833333333333,145.54166666666666,121.08333333333333,123.08333333333333,127.125,86.875,91.375,140.75,126.66666666666667,,56.5,84.91666666666667,47.666666666666664,62.583333333333336,53.666666666666664,91.20833333333333,,57.958333333333336,57.375,29.916666666666668,46.583333333333336,60.43478260869565,56.625,,151.16666666666666,82.79166666666667,80.78260869565217,99.5,171.85714285714286,98.33333333333333,113.41666666666667,59.708333333333336,84.125,60.125,118.0,83.0,91.08333333333333,50.75,89.375,63.578947368421055,56.125,61.958333333333336,113.95833333333333,98.79166666666667,92.5,110.20833333333333,171.625,250.04166666666666,205.08333333333334,221.875,218.20833333333334,221.0,65.76190476190476,39.666666666666664,44.708333333333336,12.625,42.875,65.54166666666667,68.0,67.66666666666667,70.625,37.666666666666664,130.375,106.91666666666667,133.08333333333334,140.16666666666666,120.29166666666667,109.25,130.58333333333334,241.375,211.79166666666666,198.25,170.25,166.5,143.69565217391303,151.20833333333334
20151220,225.95833333333334,162.83333333333334,219.29166666666666,206.66666666666666,233.20833333333334,196.41666666666666,171.70833333333334,192.95833333333334,157.375,153.04166666666666,196.83333333333334,194.83333333333334,,131.54166666666666,169.16666666666666,120.75,137.375,130.0,185.70833333333334,,116.375,116.66666666666667,121.04166666666667,114.08333333333333,76.0,125.95833333333333,,177.57894736842104,150.875,110.54545454545455,131.70833333333334,348.6,140.625,127.95833333333333,107.875,150.0,104.79166666666667,176.20833333333334,138.0,140.58333333333334,96.33333333333333,121.16666666666667,99.04166666666667,96.66666666666667,94.0,179.45833333333334,192.75,181.2608695652174,173.20833333333334,312.1666666666667,397.1666666666667,305.9583333333333,355.9583333333333,294.7916666666667,361.0416666666667,92.70833333333333,69.25,88.33333333333333,22.875,55.125,104.08333333333333,110.625,105.29166666666667,104.95833333333333,75.66666666666667,239.66666666666666,185.58333333333334,250.29166666666666,249.29166666666666,201.66666666666666,198.66666666666666,163.69565217391303,244.54166666666666,230.25,247.75,285.4117647058824,319.0833333333333,317.9583333333333,295.2916666666667
20151221,269.125,200.45833333333334,241.875,248.125,254.5,251.33333333333334,246.375,182.20833333333334,144.66666666666666,198.125,245.58333333333334,231.04166666666666,,342.5833333333333,405.59090909090907,309.25,320.375,334.2083333333333,382.6666666666667,,309.0416666666667,341.375,347.9166666666667,320.0,259.875,368.125,,270.6666666666667,345.3181818181818,333.75,347.4166666666667,481.64285714285717,357.8333333333333,171.95833333333334,250.91666666666666,291.1666666666667,229.25,281.375,278.4583333333333,278.5833333333333,150.20833333333334,172.04166666666666,148.70833333333334,151.33333333333334,148.25,341.0416666666667,439.6666666666667,258.75,359.6666666666667,372.5,458.8333333333333,405.25,425.7916666666667,355.875,454.75,96.95833333333333,78.5,98.04166666666667,25.125,68.125,143.91666666666666,156.29166666666666,155.58333333333334,159.83333333333334,105.75,405.9583333333333,308.9166666666667,338.4583333333333,407.6666666666667,361.5833333333333,344.875,244.58333333333334,377.9166666666667,380.25,366.2916666666667,520.3333333333334,418.4166666666667,511.5416666666667,491.4583333333333
20151222,323.5416666666667,213.79166666666666,332.3333333333333,337.9583333333333,331.7916666666667,310.7083333333333,302.875,235.04166666666666,197.41666666666666,245.70833333333334,322.5416666666667,289.69565217391306,,313.0416666666667,371.5416666666667,315.375,334.0833333333333,324.2083333333333,336.42105263157896,,310.1666666666667,308.75,290.625,282.4166666666667,279.375,318.5833333333333,,328.30434782608694,425.8,305.4583333333333,345.125,386.9130434782609,340.1666666666667,354.375,277.4166666666667,297.9166666666667,273.9166666666667,319.5833333333333,300.0,311.4583333333333,134.2608695652174,177.66666666666666,163.91666666666666,177.08333333333334,171.66666666666666,290.0,306.6363636363636,324.125,376.0833333333333,290.375,372.2083333333333,317.2916666666667,316.1666666666667,262.5416666666667,358.5833333333333,34.125,70.95652173913044,80.29166666666667,46.916666666666664,77.29166666666667,135.66666666666666,120.25,149.04166666666666,132.625,88.95833333333333,396.4583333333333,366.5,379.7916666666667,346.4166666666667,402.9166666666667,443.8333333333333,297.0833333333333,735.625,723.5238095238095,657.75,665.8333333333334,500.5416666666667,540.8333333333334,566.9583333333334
20151223,341.94117647058823,153.625,285.125,275.5,256.4166666666667,292.8333333333333,297.7083333333333,224.58333333333334,215.45833333333334,196.91666666666666,239.7391304347826,374.75,,259.5,328.375,277.5833333333333,281.6666666666667,267.3333333333333,316.625,,277.8333333333333,298.69565217391306,310.3333333333333,288.625,305.875,279.5833333333333,,259.3478260869565,242.375,364.04347826086956,246.20833333333334,469.3157894736842,331.0416666666667,136.41666666666666,301.2083333333333,334.0833333333333,302.1666666666667,347.2916666666667,321.375,338.9166666666667,180.5,233.91666666666666,218.91304347826087,248.66666666666666,207.54166666666666,443.5652173913044,324.1666666666667,375.0416666666667,383.0,244.20833333333334,279.75,274.75,242.20833333333334,234.2173913043478,272.625,34.208333333333336,31.375,36.666666666666664,33.333333333333336,53.916666666666664,129.70833333333334,123.41666666666667,146.28571428571428,147.375,86.91666666666667,345.125,322.1666666666667,335.875,294.0833333333333,273.7916666666667,284.375,235.75,454.4583333333333,459.5833333333333,451.9583333333333,645.1764705882352,463.2083333333333,521.125,564.5652173913044
20151224,386.44444444444446,52.5,106.6086956521739,185.8695652173913,93.0909090909091,118.83333333333333,98.125,172.31578947368422,149.76190476190476,82.45833333333333,77.5,138.83333333333334,,249.91666666666666,279.6521739130435,250.58333333333334,254.04166666666666,250.75,279.5416666666667,,240.25,212.41666666666666,227.54166666666666,233.83333333333334,178.83333333333334,239.33333333333334,,301.0416666666667,237.79166666666666,290.2916666666667,225.625,377.42857142857144,235.33333333333334,112.20833333333333,156.75,204.625,154.79166666666666,168.16666666666666,199.33333333333334,180.16666666666666,50.666666666666664,83.79166666666667,76.54166666666667,73.04166666666667,74.79166666666667,325.2916666666667,284.75,301.0833333333333,301.5833333333333,277.3333333333333,401.9583333333333,297.4166666666667,325.125,273.9583333333333,367.5416666666667,56.166666666666664,19.291666666666668,26.565217391304348,16.666666666666668,32.333333333333336,59.166666666666664,59.416666666666664,50.2,61.708333333333336,31.5,329.2083333333333,300.7142857142857,327.875,275.9583333333333,196.54166666666666,285.375,171.95833333333334,326.5833333333333,336.6666666666667,302.375,317.5,262.4166666666667,316.4166666666667,418.3076923076923
20151225,535.7826086956521,332.82608695652175,567.1739130434783,497.5217391304348,512.1363636363636,532.0434782608696,465.82608695652175,437.3809523809524,407.59090909090907,290.30434782608694,507.30434782608694,476.39130434782606,,194.875,222.83333333333334,222.83333333333334,225.20833333333334,247.72727272727272,245.625,,208.70833333333334,199.45833333333334,171.66666666666666,193.58333333333334,195.04166666666666,200.29166666666666,,240.72727272727272,173.33333333333334,165.66666666666666,196.125,186.20833333333334,246.16666666666666,27.0,175.875,194.20833333333334,175.58333333333334,167.54166666666666,195.08333333333334,192.0,115.29166666666667,152.04166666666666,124.95833333333333,133.375,123.08333333333333,96.625,129.875,113.29166666666667,112.375,225.54166666666666,293.5833333333333,266.625,212.04166666666666,235.75,270.1666666666667,54.625,35.25,50.5,27.416666666666668,29.5,68.45833333333333,87.95833333333333,79.95833333333333,82.625,57.625,257.7083333333333,236.125,289.7916666666667,260.0833333333333,165.875,169.04166666666666,142.04166666666666,205.0,199.41666666666666,187.83333333333334,131.54166666666666,143.83333333333334,181.0,163.08333333333334
20151226,274.3333333333333,391.5416666666667,285.82608695652175,248.125,254.08333333333334,293.2916666666667,317.375,262.7083333333333,252.125,312.0416666666667,283.4166666666667,325.25,,95.70833333333333,113.5,119.95833333333333,88.79166666666667,111.70833333333333,113.0,,96.08333333333333,101.16666666666667,94.33333333333333,84.20833333333333,106.625,108.83333333333333,,221.20833333333334,148.5,149.16666666666666,176.20833333333334,267.875,179.70833333333334,80.08333333333333,105.95833333333333,119.25,106.0,116.625,123.0,127.375,46.541666666666664,52.708333333333336,47.041666666666664,50.208333333333336,41.958333333333336,144.91666666666666,185.125,172.20833333333334,155.04166666666666,121.33333333333333,146.25,137.5,119.75,124.625,140.625,47.208333333333336,30.375,34.30434782608695,16.083333333333332,27.791666666666668,74.75,82.91666666666667,85.04166666666667,80.70833333333333,62.916666666666664,145.625,154.0,144.83333333333334,121.875,100.83333333333333,92.875,84.16666666666667,197.41666666666666,221.83333333333334,190.0,120.91666666666667,129.125,167.45833333333334,153.17391304347825
20151227,49.333333333333336,58.375,50.041666666666664,45.666666666666664,55.25,45.25,41.083333333333336,44.666666666666664,37.041666666666664,47.916666666666664,44.166666666666664,50.791666666666664,,27.291666666666668,24.125,18.3,17.916666666666668,28.083333333333332,32.791666666666664,,22.5,24.666666666666668,13.958333333333334,18.458333333333332,21.833333333333332,27.625,,32.291666666666664,27.208333333333332,29.333333333333332,34.75,34.291666666666664,28.333333333333332,40.791666666666664,49.208333333333336,64.875,42.125,36.208333333333336,58.791666666666664,61.916666666666664,25.208333333333332,28.75,27.791666666666668,21.833333333333332,20.125,40.458333333333336,57.541666666666664,53.291666666666664,30.75,36.625,44.708333333333336,39.625,42.25,38.708333333333336,46.375,33.541666666666664,14.833333333333334,26.0,13.916666666666666,21.416666666666668,44.476190476190474,39.75,33.791666666666664,43.375,19.25,35.708333333333336,24.25,44.166666666666664,31.666666666666668,20.083333333333332,29.208333333333332,25.583333333333332,34.791666666666664,31.875,32.958333333333336,30.666666666666668,52.333333333333336,41.916666666666664,35.25
20151228,117.0,109.58333333333333,109.875,106.20833333333333,105.41666666666667,112.5,125.91666666666667,87.25,64.375,110.04166666666667,125.45833333333333,125.3913043478261,,120.875,126.45833333333333,106.0,93.0,115.16666666666667,128.91666666666666,,107.20833333333333,123.16666666666667,95.375,95.20833333333333,116.04347826086956,127.58333333333333,,108.79166666666667,105.875,117.52173913043478,135.79166666666666,157.08333333333334,108.54166666666667,95.41666666666667,107.20833333333333,123.20833333333333,100.45833333333333,94.5,115.08333333333333,118.79166666666667,63.5,71.20833333333333,69.125,59.916666666666664,60.875,151.04166666666666,198.66666666666666,222.33333333333334,,163.95833333333334,227.04166666666666,151.29166666666666,180.45833333333334,165.04166666666666,192.20833333333334,49.458333333333336,40.5,44.625,19.458333333333332,31.083333333333332,74.5,67.5,57.666666666666664,60.166666666666664,35.0,153.0,110.375,159.91666666666666,132.91666666666666,57.958333333333336,81.625,68.78260869565217,104.58333333333333,118.04166666666667,109.58333333333333,102.83333333333333,132.08333333333334,159.125,142.45833333333334
20151229,326.5,188.5,315.3333333333333,317.5833333333333,322.625,273.5833333333333,230.16666666666666,249.375,168.70833333333334,189.1304347826087,287.4583333333333,301.6666666666667,,192.41666666666666,208.95833333333334,196.04166666666666,184.91666666666666,194.33333333333334,198.41666666666666,,221.75,195.08333333333334,180.66666666666666,154.8095238095238,209.8,191.0,,252.04166666666666,226.54166666666666,262.0416666666667,293.0416666666667,361.5833333333333,257.125,95.0,207.29166666666666,226.33333333333334,205.29166666666666,209.79166666666666,231.0,250.91666666666666,156.5,188.125,154.58333333333334,168.0,156.41666666666666,224.625,266.25,267.0,277.7857142857143,259.375,387.8333333333333,306.125,292.0,290.0416666666667,317.2916666666667,50.083333333333336,31.208333333333332,61.65217391304348,20.75,41.05882352941177,103.69565217391305,81.25,96.875,89.04166666666667,48.416666666666664,309.0833333333333,279.2083333333333,373.7083333333333,315.7916666666667,171.16666666666666,179.04166666666666,177.125,223.91666666666666,237.875,216.79166666666666,213.54166666666666,203.58333333333334,281.75,273.0833333333333
20151230,75.04166666666667,38.0,70.04166666666667,80.66666666666667,111.83333333333333,68.17391304347827,60.18181818181818,207.45833333333334,148.04166666666666,61.458333333333336,98.33333333333333,57.583333333333336,,123.875,161.5,129.45833333333334,105.95833333333333,126.29166666666667,124.04166666666667,,153.125,187.70833333333334,185.375,38.0,171.625,191.75,,94.25,61.083333333333336,103.30434782608695,142.65217391304347,148.20833333333334,87.54166666666667,23.333333333333332,219.875,266.0416666666667,207.125,218.29166666666666,234.91666666666666,232.25,108.47619047619048,85.04166666666667,88.0,86.625,87.58333333333333,166.0,199.91666666666666,183.375,178.25,259.125,409.82608695652175,284.7916666666667,263.2083333333333,238.56521739130434,335.9583333333333,10.041666666666666,6.083333333333333,10.31578947368421,11.416666666666666,22.416666666666668,69.375,71.20833333333333,69.58333333333333,63.583333333333336,47.375,149.95833333333334,116.08333333333333,159.8695652173913,119.20833333333333,173.625,147.38095238095238,158.75,306.4583333333333,338.875,285.25,165.25,174.5,234.70833333333334,218.0
20151231,59.27272727272727,45.476190476190474,62.708333333333336,56.63636363636363,59.833333333333336,56.125,69.29166666666667,55.75,46.5,53.40909090909091,56.08695652173913,76.04166666666667,,143.79166666666666,132.20833333333334,109.0,104.20833333333333,113.20833333333333,121.29166666666667,,138.58333333333334,190.75,146.66666666666666,86.0,158.625,164.33333333333334,,100.91304347826087,107.16666666666667,75.0,122.91304347826087,196.9047619047619,117.25,129.05,153.41666666666666,187.16666666666666,164.875,192.70833333333334,201.54166666666666,197.33333333333334,87.45454545454545,70.66666666666667,58.041666666666664,52.958333333333336,48.041666666666664,110.0,114.625,105.26086956521739,105.25,246.625,349.25,288.5416666666667,309.7916666666667,281.375,311.25,34.916666666666664,28.25,36.833333333333336,37.708333333333336,31.25,53.833333333333336,52.125,33.208333333333336,50.125,21.125,113.45833333333333,72.70833333333333,114.95833333333333,96.70833333333333,99.41666666666667,122.17391304347827,90.66666666666667,202.45833333333334,210.625,214.20833333333334,101.91666666666667,119.29166666666667,160.08333333333334,127.20833333333333
20160101,187.70833333333334,130.5,178.83333333333334,176.79166666666666,199.91666666666666,176.125,158.45833333333334,189.65217391304347,136.25,128.75,164.95833333333334,184.20833333333334,,198.29166666666666,198.25,163.375,150.20833333333334,166.5,202.29166666666666,,194.375,172.0,159.91304347826087,184.04545454545453,152.54545454545453,162.9090909090909,,292.17391304347825,254.0,287.82608695652175,307.30434782608694,328.4782608695652,265.4782608695652,63.52173913043478,175.34782608695653,202.6086956521739,174.91304347826087,211.2608695652174,219.34782608695653,225.47826086956522,120.82608695652173,150.58333333333334,133.47826086956522,133.47826086956522,128.08695652173913,94.56521739130434,127.52173913043478,139.30434782608697,115.52173913043478,195.08695652173913,262.2608695652174,235.0,239.17391304347825,234.43478260869566,229.7826086956522,73.17391304347827,61.73913043478261,79.375,63.56521739130435,43.69565217391305,88.5,99.54545454545455,100.70833333333333,126.29166666666667,63.791666666666664,300.8,234.54166666666666,304.6666666666667,290.3333333333333,172.08695652173913,168.30434782608697,141.1304347826087,165.8695652173913,169.8695652173913,170.7826086956522,199.7826086956522,197.43478260869566,268.4347826086956,268.5652173913044
20160102,292.2916666666667,204.20833333333334,278.125,274.125,299.5416666666667,260.1666666666667,226.08333333333334,324.5,215.79166666666666,193.08695652173913,272.7916666666667,209.0,,392.4166666666667,388.6666666666667,380.125,331.9166666666667,341.75,421.3333333333333,,412.2916666666667,291.4583333333333,261.0416666666667,342.25,262.7916666666667,267.0,,534.375,433.0,464.8333333333333,522.9166666666666,472.375,458.875,126.16666666666667,333.7083333333333,373.125,318.7083333333333,327.7916666666667,350.5833333333333,379.375,141.20833333333334,151.0,132.29166666666666,142.79166666666666,133.375,292.3333333333333,344.5,339.1666666666667,313.375,321.5416666666667,426.2916666666667,423.5833333333333,411.5833333333333,406.7916666666667,366.5,50.75,33.416666666666664,51.166666666666664,45.166666666666664,34.75,158.29166666666666,131.91666666666666,153.33333333333334,154.83333333333334,95.91666666666667,408.45454545454544,317.5,379.25,365.1666666666667,322.125,294.2916666666667,270.8333333333333,377.4583333333333,366.625,339.6666666666667,342.6666666666667,321.0833333333333,467.4166666666667,471.5416666666667
20160103,246.625,276.625,245.625,228.375,229.25,252.875,286.0416666666667,284.2608695652174,233.125,235.125,263.375,298.8333333333333,,107.54166666666667,108.125,117.5,90.54166666666667,98.625,107.54166666666667,,116.875,82.125,91.45833333333333,111.66666666666667,77.625,95.04166666666667,,453.8,327.5217391304348,287.2608695652174,381.6521739130435,340.60869565217394,357.95652173913044,249.875,165.83333333333334,190.0,165.125,195.16666666666666,205.20833333333334,188.08333333333334,33.916666666666664,46.416666666666664,48.25,39.541666666666664,41.041666666666664,289.5833333333333,285.4166666666667,283.375,279.63157894736844,264.7916666666667,316.9166666666667,318.3333333333333,273.1666666666667,285.2083333333333,306.0,32.666666666666664,24.875,28.708333333333332,34.0,20.166666666666668,134.91666666666666,122.45833333333333,141.45833333333334,133.125,78.08333333333333,139.13333333333333,147.41666666666666,193.79166666666666,158.58333333333334,167.56521739130434,137.79166666666666,138.54166666666666,373.3333333333333,420.125,383.3333333333333,328.0416666666667,311.9166666666667,425.9583333333333,442.7916666666667
20160104,60.26315789473684,7.916666666666667,45.75,43.75,45.916666666666664,35.0,44.916666666666664,56.458333333333336,50.625,11.826086956521738,45.458333333333336,71.30434782608695,,113.54166666666667,117.625,100.95833333333333,85.54166666666667,94.95833333333333,119.625,,124.08333333333333,108.33333333333333,102.79166666666667,123.41666666666667,104.75,123.375,,153.70833333333334,155.8695652173913,161.0,156.16666666666666,143.875,159.375,121.625,52.166666666666664,66.08333333333333,54.375,106.875,87.75,85.54166666666667,63.958333333333336,62.416666666666664,57.47826086956522,53.291666666666664,56.291666666666664,81.95833333333333,83.80952380952381,85.66666666666667,78.34782608695652,124.33333333333333,180.33333333333334,194.82608695652175,137.16666666666666,149.95833333333334,167.29166666666666,25.0,10.166666666666666,11.636363636363637,18.75,18.5,28.791666666666668,21.428571428571427,21.458333333333332,18.583333333333332,10.608695652173912,86.5,71.58333333333333,109.45833333333333,77.0,96.16666666666667,91.45833333333333,78.66666666666667,136.66666666666666,148.45833333333334,140.95833333333334,127.70833333333333,127.08333333333333,147.08333333333334,156.04166666666666
20160105,40.75,9.791666666666666,36.458333333333336,37.041666666666664,30.916666666666668,35.916666666666664,35.666666666666664,16.75,22.5,14.458333333333334,31.166666666666668,47.208333333333336,,37.54545454545455,38.708333333333336,29.608695652173914,23.708333333333332,37.705882352941174,39.291666666666664,,30.75,41.333333333333336,32.791666666666664,29.25,41.625,25.166666666666668,,74.41666666666667,81.58333333333333,84.125,82.29166666666667,70.66666666666667,63.82608695652174,65.33333333333333,44.25,51.208333333333336,34.458333333333336,31.75,54.583333333333336,46.583333333333336,22.25,26.82608695652174,19.083333333333332,14.916666666666666,12.916666666666666,63.833333333333336,70.41666666666667,90.16666666666667,71.83333333333333,85.91666666666667,150.125,135.34782608695653,121.3913043478261,124.20833333333333,122.625,23.291666666666668,13.333333333333334,13.714285714285714,19.291666666666668,22.333333333333332,25.666666666666668,6.5,21.708333333333332,24.652173913043477,18.791666666666668,40.72727272727273,28.708333333333332,52.958333333333336,33.333333333333336,52.5,52.208333333333336,37.166666666666664,54.083333333333336,59.291666666666664,60.625,58.208333333333336,81.16666666666667,86.5,73.45833333333333
20160106,31.166666666666668,15.583333333333334,25.583333333333332,34.666666666666664,24.208333333333332,26.695652173913043,35.166666666666664,16.833333333333332,20.52173913043478,17.541666666666668,23.875,46.56521739130435,,50.958333333333336,57.166666666666664,48.1875,30.125,48.541666666666664,52.291666666666664,,43.625,47.375,65.125,42.208333333333336,47.375,51.42857142857143,,147.04545454545453,152.04166666666666,112.04347826086956,137.83333333333334,146.66666666666666,128.04166666666666,98.20833333333333,60.541666666666664,65.66666666666667,50.25,64.25,76.66666666666667,70.79166666666667,36.375,42.0,30.958333333333332,25.25,28.916666666666668,88.625,82.75,116.91666666666667,75.5,153.79166666666666,200.75,168.83333333333334,191.33333333333334,184.79166666666666,188.33333333333334,25.125,20.208333333333332,18.416666666666668,26.291666666666668,21.0,24.75,24.25,24.75,32.416666666666664,14.333333333333334,50.888888888888886,34.708333333333336,67.20833333333333,33.208333333333336,85.0,93.375,72.875,118.375,120.625,113.91666666666667,101.83333333333333,120.75,153.58333333333334,126.91666666666667
20160107,10.166666666666666,9.631578947368421,11.333333333333334,11.666666666666666,10.291666666666666,11.458333333333334,10.541666666666666,14.583333333333334,16.791666666666668,13.791666666666666,11.916666666666666,12.875,,25.666666666666668,32.625,24.166666666666668,15.782608695652174,30.0,25.5,,22.0,23.375,19.666666666666668,21.458333333333332,27.954545454545453,36.25,,122.375,115.20833333333333,71.08333333333333,123.33333333333333,120.33333333333333,112.41666666666667,101.25,30.375,40.416666666666664,24.125,25.458333333333332,46.625,32.083333333333336,38.583333333333336,43.583333333333336,25.833333333333332,27.833333333333332,26.208333333333332,148.41666666666666,124.79166666666667,162.25,126.91666666666667,100.20833333333333,119.375,123.125,144.95833333333334,131.625,119.25,20.666666666666668,17.291666666666668,15.458333333333334,21.541666666666668,28.043478260869566,17.875,21.88888888888889,10.26086956521739,18.391304347826086,8.708333333333334,19.46153846153846,13.041666666666666,24.875,19.583333333333332,33.82608695652174,33.375,26.291666666666668,70.875,73.91666666666667,71.0,98.68181818181819,121.66666666666667,144.5,124.08333333333333
20160108,39.833333333333336,9.454545454545455,34.875,34.333333333333336,33.458333333333336,36.0,34.666666666666664,19.541666666666668,26.666666666666668,15.909090909090908,30.958333333333332,41.13636363636363,,33.416666666666664,40.0,23.454545454545453,22.041666666666668,33.708333333333336,35.583333333333336,,26.833333333333332,23.458333333333332,40.52173913043478,30.5,25.958333333333332,48.80952380952381,,89.5,98.0,74.79166666666667,105.79166666666667,94.66666666666667,81.29166666666667,35.333333333333336,30.75,42.75,23.916666666666668,29.541666666666668,53.375,35.958333333333336,27.541666666666668,30.958333333333332,15.791666666666666,13.625,21.291666666666668,128.54166666666666,142.5,175.45833333333334,149.54166666666666,153.75,191.29166666666666,178.83333333333334,183.41666666666666,169.75,208.20833333333334,24.625,13.416666666666666,20.166666666666668,25.17391304347826,25.916666666666668,27.583333333333332,32.416666666666664,20.166666666666668,28.875,15.166666666666666,28.9,21.041666666666668,28.916666666666668,18.333333333333332,87.125,70.25,55.291666666666664,168.75,183.95833333333334,167.83333333333334,110.875,130.875,169.20833333333334,144.45833333333334
